,mean_abs_pairwise_correlation,mean_abs_pairwise_correlation,effective_rank,effective_rank
,mean,std,mean,std
model_id,,,,
classical_matched,0.8891772719479666,0.05069240422393043,1.618913873191995,0.09629804757322855
classical_standard,0.7116855779166199,0.029928851134328433,2.8838640702171188,0.07455391891885095
q0_separable,2.705120880338717e-17,1.245760858456118e-17,1.9999741495273227,4.130939909386957e-05
q1_entangled,0.12944676817445913,0.06631884524538853,1.968254372431023,0.005021250980289028
